,without PA,with PA
0,0.04738444825354671,0.0651765404161434
1,0.05261380786179759,0.06758504144784994
2,0.05260399400110516,0.06118714973557504
3,0.05833447001805658,0.07746211926919344
4,0.05826355599589106,0.07128944482934396
5,0.06098293896973106,0.07978755507272617
6,0.061668421768226955,0.07511064810408996
7,0.06695398433311706,0.07985922915435262
8,0.0657713400264881,0.08611647905252595
9,0.06659346092049101,0.07449714624353121
