,male,female
0,0.03572805551985606,0.07253035772891368
1,0.038987600664706634,0.08278255122273628
2,0.03585760517799353,0.08471544715447155
3,0.04304381245196003,0.08914153896852858
4,0.03866342337728844,0.08212401055408972
5,0.04068441064638783,0.08203842940685047
6,0.04266013661554324,0.08322432962720733
7,0.03476693278392995,0.08364707808151907
8,0.04262421363461292,0.08100558659217877
9,0.038314176245210725,0.0870140612076096
