,male,female
0,0.01747847320395836,0.023301608139153267
1,0.014572414674677233,0.020323859881031064
2,0.013333333333333334,0.022276422764227644
3,0.015885216500128106,0.025374855824682813
4,0.013186531814108308,0.021273087071240107
5,0.017110266159695818,0.019381787802840434
6,0.016883619023069982,0.019947678221059514
7,0.015709502961627608,0.02062530692421018
8,0.015277956091924508,0.024318107131120606
9,0.015708812260536397,0.025310173697270472
