,male,female
0,0.018892173242513816,0.02051197899573351
1,0.01572286846478333,0.018010575016523464
2,0.01540453074433657,0.01967479674796748
3,0.017678708685626442,0.02109078925687922
4,0.01600307258993727,0.01912928759894459
5,0.01926489226869455,0.018379281537176273
6,0.018945740430467845,0.017822105951602354
7,0.01686840072109194,0.01816991324275659
8,0.0173321350622673,0.021360499507065395
9,0.018135376756066413,0.022994210090984284
