,without PA,with PA
0,0.0540937133349364,0.07430586577327902
1,0.053965593177336735,0.07342614803958603
2,0.05157628857841978,0.07764148709448249
3,0.06395564510562557,0.08557342546368829
4,0.05725618579981073,0.08526916323606948
5,0.05051697685277834,0.07654084514200576
6,0.0599146829298679,0.0855948125306244
7,0.06238835167476653,0.08645080926816373
8,0.061818243723390065,0.09044608482677385
9,0.06130806942820288,0.0877892181562927
