,0
0,0.8320681381786196
1,0.8322665884784405
2,0.8321861356541888
3,0.8320681381786196
4,0.8322719520000572
5,0.8320037759192183
6,0.8326348836294594
7,0.8316336929276604
8,0.8330943586479634
9,0.8323845859540095
