,0
0,0.8331844325601494
1,0.8335286281149911
2,0.8335832058906909
3,0.8332082142417596
4,0.8337795104056342
5,0.8331658344373583
6,0.8340891559386617
7,0.8328583972211756
8,0.834314808287342
9,0.8334812315900835
