,0
0,0.8312217446254917
1,0.8316234615016177
2,0.8329352216086597
3,0.8318397705887625
4,0.8319726461708656
5,0.8317532469539045
6,0.8319525603270593
7,0.8317872383818844
8,0.8322383973350721
9,0.8326725605742697
