,0
0,0.8329422431076607
1,0.8333460633671004
2,0.8346744648488463
3,0.833617352444996
4,0.8338229042766813
5,0.8336394858185788
6,0.8336721978245996
7,0.8336108711328778
8,0.8339138107336982
9,0.8343611910645863
