,male,female
0,0.008144594443824612,0.03257328990228013
1,0.006158324935617512,0.029328478964401293
2,0.006279434850863423,0.031268912648779505
3,0.007751067175915525,0.03478785441383471
4,0.0083948959032908,0.028941509815826754
5,0.007709750566893424,0.035014836795252226
6,0.00878972278566599,0.03059388122375525
7,0.007133959913939531,0.030333068992862807
8,0.007902461052156242,0.035678692445684675
9,0.008425073017299483,0.03458676855017092
