,male,female
0,0.0036818029677563317,0.04987785016286645
1,0.0026872690628149142,0.04308252427184466
2,0.002466920834267773,0.04397821262860601
3,0.003257694900022467,0.05007038005228232
4,0.002910230579807477,0.041691965189232946
5,0.003061224489795918,0.044312561819980216
6,0.0031552851025467656,0.04499100179964007
7,0.002491224096931265,0.04480570975416336
8,0.003048092120117408,0.04783735299980068
9,0.004156369355201079,0.04805952141564448
