,50000.0
0,0.8015046852965948
1,0.802148193269564
2,0.8028073898309553
3,0.8027140211350925
4,0.8031025794617044
5,0.8012702113710415
6,0.8025324594632531
7,0.8028012166173042
8,0.8018684583730342
9,0.8025809289751177
