,without PA,with PA
0,0.30049650372268766,0.41450585759552205
1,0.27963367750379664,0.40258615675953613
2,0.28476698214195795,0.4171473913150289
3,0.28555294975704126,0.4145585668338076
4,0.27928950467089897,0.4129842279937514
5,0.28836034908523245,0.4165546337229254
6,0.2728903847357641,0.4000443995041424
7,0.2799584245212171,0.41053286620711354
8,0.2744816866276245,0.3982473588444581
9,0.2955116469646041,0.41569991320915467
