,50000.0
0,0.744928309863688
1,0.7439379984511998
2,0.7455104683009112
3,0.7451970023290289
4,0.7452999418985535
5,0.7446605301707574
6,0.7455421338810099
7,0.7454113150033547
8,0.7448294915203496
9,0.7454293151677729
