,50000.0
0,0.9964273331494545
1,0.9963797782906016
2,0.996353839276682
3,0.9963607563470606
4,0.9963910185299669
5,0.9963910185299669
6,0.9963918831637643
7,0.9963745904878177
8,0.9963789136568043
9,0.9963875599947776
