,50000.0
0,0.5962794496229785
1,0.5981968006500523
2,0.59636581661275
3,0.5971031438010594
4,0.5972204436280498
5,0.5979242266764712
6,0.599324214938136
7,0.599927086156544
8,0.5992930049750375
9,0.5981098298574006
