,50000.0
0,0.9988656014387494
1,0.9989174794217334
2,0.9988448502455558
3,0.998886352631943
4,0.9988033478591686
5,0.9987964307947707
6,0.998834474648959
7,0.9987653040049803
8,0.9988033478591686
9,0.9988967282285398
