,50000.0
0,0.7738299789726645
1,0.7745178732352058
2,0.7736076899969961
3,0.7735656353259237
4,0.7737308501051366
5,0.7749804746170021
6,0.7748963652748573
7,0.7746079903875037
8,0.773376389306098
9,0.7734004205467108
