,50000.0
0,0.6123961074825375
1,0.6125801585665176
2,0.6132400332135173
3,0.6119194084028712
4,0.6131296231342438
5,0.6135915691680908
6,0.6130172632291978
7,0.6135265007716407
8,0.6131243062986385
9,0.6136523376007236
