,male,female
0,0.024099073970768718,0.09161237785016287
1,0.029224051058112193,0.09607605177993528
2,0.023547880690737835,0.09925358079483558
3,0.026960233655358348,0.10235270460486628
4,0.026975598835907767,0.10240841934831006
5,0.023696145124716555,0.10247279920870425
6,0.02783412215460897,0.09878024395120975
7,0.024459291133506963,0.09456780333068993
8,0.026868367577331225,0.10384692047040064
9,0.02561222197259043,0.09149406796702192
