,male,female
0,0.01762802633046971,0.11441368078175895
1,0.01970663979397604,0.12742718446601942
2,0.016932047544292443,0.13052249344361508
3,0.02044484385531341,0.13975467524633017
4,0.02048354600402955,0.12487350738716858
5,0.018934240362811793,0.12759643916913946
6,0.02005859815190444,0.132373525294941
7,0.015400294417393273,0.12787470261697065
8,0.01783698351772409,0.1329479768786127
9,0.019321500786340148,0.13151015483611503
