,without PA,with PA
0,0.26897710766048333,0.35341851462454593
1,0.2640044820430203,0.346283480796136
2,0.25848977592131983,0.34271792811767204
3,0.2639297138269414,0.34407652593381927
4,0.2562744073825337,0.33109951966447876
5,0.2593031079889919,0.35004911954890755
6,0.2514364605104672,0.3307653547045831
7,0.25135013893365155,0.33202857319634327
8,0.2582299207305683,0.3307042575901227
9,0.2673649118404968,0.3494685726648909
