,0
0,0.7763796657097565
1,0.7770780350482523
2,0.7773916832246123
3,0.7765403524602068
4,0.7765758889530949
5,0.7771630136182021
6,0.7764445584358999
7,0.7764321979166344
8,0.777170738942743
9,0.7772387217987028
