,0
0,0.8781807612157357
1,0.8781201173478158
2,0.8779119196101797
3,0.8779683145446785
4,0.8780196880124069
5,0.8779853102783631
6,0.8780671988133888
7,0.8780633361466422
8,0.8780737653468578
9,0.8780084862788421
