,0
0,0.8863203043159843
1,0.8859463986082056
2,0.8871221930033281
3,0.8866540383361505
4,0.886833265865499
5,0.8864995318453328
6,0.8864346391191894
7,0.8864346391191894
8,0.8868641671636626
9,0.8869831371615922
