,0
0,0.7810811240717717
1,0.7818482553498168
2,0.782465939824899
3,0.7818142592406949
4,0.7817630039363023
5,0.7826914964867041
6,0.7816644964562832
7,0.7818421779602046
8,0.7823219288542502
9,0.7820013670037383
