,50000.0
0,0.5627737800592387
1,0.5630850736948693
2,0.5633569159688809
3,0.5629890544970013
4,0.563105439756859
5,0.5644021535327755
6,0.5632306776358519
7,0.5637322921077237
8,0.5643048946377645
9,0.5643419496280022
