,50000.0
0,0.8177771102433163
1,0.8198437969360168
2,0.8189215980775008
3,0.8186812856713728
4,0.8196004806248123
5,0.8195554220486633
6,0.8193631721237609
7,0.8188675277861219
8,0.818612195854611
9,0.8181255632322019
