,50000.0
0,0.8026637990632193
1,0.8041977793570444
2,0.8030561170715322
3,0.8032686728518189
4,0.8043731167050667
5,0.8047692344547202
6,0.8043761510234634
7,0.8036323271513929
8,0.8035480987088687
9,0.8030818957689566
