,50000.0
0,0.1255475601184775
1,0.12617014738973859
2,0.12671383193776165
3,0.1259781089940027
4,0.12621087951371807
5,0.12880430706555085
6,0.12646135527170382
7,0.1274645842154472
8,0.1286097892755289
9,0.12868389925600443
