,0
0,0.08138508806198086
1,0.0791827987572799
2,0.08253865288902812
3,0.07957297258083235
4,0.08386858239698458
5,0.07925511921539014
6,0.08036675100024149
7,0.0803054367064831
8,0.08396385803458734
9,0.07914892231783294
