,0
0,0.7805389981656756
1,0.780406697965795
2,0.7815884605620256
3,0.7811575909921442
4,0.7810610476030422
5,0.7803405478658547
6,0.7817457905294511
7,0.7805765428169931
8,0.7816707012268161
9,0.7811844086002281
