,0
0,0.8912939317116427
1,0.8910293313118817
2,0.8905984617420003
3,0.8908666378228393
4,0.8913404155656549
5,0.8908773648660728
6,0.8914172927088287
7,0.8908290931715218
8,0.8915853497194878
9,0.8915281388222421
