,0
0,0.7829092132559335
1,0.7827724298752038
2,0.7838326915049622
3,0.7835202903898534
4,0.7835404775444075
5,0.7826020667961932
6,0.784147609144348
7,0.7830162946865453
8,0.7839949117004942
9,0.7836567070655359
