,0
0,0.866158681574873
1,0.8661300761262501
2,0.8662230438342743
3,0.8662440509606067
4,0.8661908627045737
5,0.8662132107113102
6,0.8660558807438847
7,0.8663776920408914
8,0.8660862740330465
9,0.8661367805282711
